scope,domain,corruption,variant,severity,classifier,mean_f1
cross,pd_to_hd,benchmark_label_corruption,direct,medium,svm,0.7363373333333334
cross,pd_to_hd,benchmark_label_corruption,direct,medium,xgb,0.7312531999999999
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,dt,0.7608393666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,knn,0.7352481666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,lgbm,0.7331979333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,qda,0.6535699
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,rf,0.7838729999999999
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,svm,0.7918823666666668
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,heavy,xgb,0.7463045333333334
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,dt,0.8045264000000001
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,knn,0.7714453
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,lgbm,0.8065042333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,qda,0.8305563
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,rf,0.8108803666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,svm,0.7996823333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,light,xgb,0.8155839333333332
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,dt,0.8212762666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,knn,0.7712683333333334
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,lgbm,0.8058543666666668
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,qda,0.7876439000000001
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,rf,0.8083540666666668
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,svm,0.7913875
cross,pd_to_hd,engineered_feature_gain_bias_drift,pooled_relative,medium,xgb,0.7993907333333332
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,dt,0.8085972666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,knn,0.790230733333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,lgbm,0.7871864333333335
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,qda,0.7256977666666665
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,rf,0.7844951666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,svm,0.8005691
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,heavy,xgb,0.7813171333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,dt,0.8083729666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,knn,0.7754106
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,lgbm,0.8032516333333335
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,qda,0.8452314666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,rf,0.8104686333333334
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,svm,0.8059392333333332
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,light,xgb,0.8224615666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,dt,0.8176736000000001
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,knn,0.7846085333333335
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,lgbm,0.8011161666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,qda,0.8108357666666669
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,rf,0.8054037333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,svm,0.8006656666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,source_relative,medium,xgb,0.8005472333333332
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,dt,0.7212222666666668
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,knn,0.7247196333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,lgbm,0.7500337333333335
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,qda,0.5950901000000001
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,rf,0.7521471999999999
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,svm,0.7756729333333335
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,heavy,xgb,0.7098268666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,dt,0.8107365666666665
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,knn,0.7642637999999999
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,lgbm,0.8201282
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,qda,0.8421465666666665
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,rf,0.8071004666666666
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,svm,0.7976817666666665
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,light,xgb,0.8198407666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,dt,0.8063693000000001
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,knn,0.7698284
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,lgbm,0.8094342666666667
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,qda,0.7721689
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,rf,0.8108049999999999
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,svm,0.7993513333333333
cross,pd_to_hd,engineered_feature_gain_bias_drift,target_relative,medium,xgb,0.8072403666666667
cross,pd_to_hd,engineered_feature_masking,direct,heavy,dt,0.8085223000000001
cross,pd_to_hd,engineered_feature_masking,direct,heavy,knn,0.7955458666666666
cross,pd_to_hd,engineered_feature_masking,direct,heavy,lgbm,0.8096560666666669
cross,pd_to_hd,engineered_feature_masking,direct,heavy,qda,0.7694787333333334
cross,pd_to_hd,engineered_feature_masking,direct,heavy,rf,0.8077298000000003
cross,pd_to_hd,engineered_feature_masking,direct,heavy,svm,0.8086912
cross,pd_to_hd,engineered_feature_masking,direct,heavy,xgb,0.8099413333333333
cross,pd_to_hd,engineered_feature_masking,direct,light,dt,0.8082691666666669
cross,pd_to_hd,engineered_feature_masking,direct,light,knn,0.7678514000000002
cross,pd_to_hd,engineered_feature_masking,direct,light,lgbm,0.8094768333333336
cross,pd_to_hd,engineered_feature_masking,direct,light,qda,0.8411899333333335
cross,pd_to_hd,engineered_feature_masking,direct,light,rf,0.8068701333333335
cross,pd_to_hd,engineered_feature_masking,direct,light,svm,0.8054774666666666
cross,pd_to_hd,engineered_feature_masking,direct,light,xgb,0.8097054000000002
cross,pd_to_hd,engineered_feature_masking,direct,medium,dt,0.8084570000000002
cross,pd_to_hd,engineered_feature_masking,direct,medium,knn,0.7795339333333335
cross,pd_to_hd,engineered_feature_masking,direct,medium,lgbm,0.8095094333333337
cross,pd_to_hd,engineered_feature_masking,direct,medium,qda,0.813644
cross,pd_to_hd,engineered_feature_masking,direct,medium,rf,0.8071406666666668
cross,pd_to_hd,engineered_feature_masking,direct,medium,svm,0.8046934333333334
cross,pd_to_hd,engineered_feature_masking,direct,medium,xgb,0.8098111333333334
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,dt,0.8102493333333335
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,knn,0.7588720666666667
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,lgbm,0.8089424666666666
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,qda,0.8535641666666667
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,rf,0.8059772999999999
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,svm,0.8047204666666665
cross,pd_to_hd,evaluation_row_dropout,direct,heavy,xgb,0.8093080333333335
cross,pd_to_hd,evaluation_row_dropout,direct,light,dt,0.8084530333333331
cross,pd_to_hd,evaluation_row_dropout,direct,light,knn,0.7618115666666667
cross,pd_to_hd,evaluation_row_dropout,direct,light,lgbm,0.8088192333333332
cross,pd_to_hd,evaluation_row_dropout,direct,light,qda,0.85331
cross,pd_to_hd,evaluation_row_dropout,direct,light,rf,0.8065944
cross,pd_to_hd,evaluation_row_dropout,direct,light,svm,0.8052045666666667
cross,pd_to_hd,evaluation_row_dropout,direct,light,xgb,0.8097290333333333
cross,pd_to_hd,evaluation_row_dropout,direct,medium,dt,0.8078782999999999
cross,pd_to_hd,evaluation_row_dropout,direct,medium,knn,0.7617687666666667
cross,pd_to_hd,evaluation_row_dropout,direct,medium,lgbm,0.8093749333333331
cross,pd_to_hd,evaluation_row_dropout,direct,medium,qda,0.8529893000000002
cross,pd_to_hd,evaluation_row_dropout,direct,medium,rf,0.8064417000000002
cross,pd_to_hd,evaluation_row_dropout,direct,medium,svm,0.8056764000000001
cross,pd_to_hd,evaluation_row_dropout,direct,medium,xgb,0.8090966333333334
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,dt,0.6827309333333332
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,knn,0.6910773333333332
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,lgbm,0.6860798999999999
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,qda,0.5148959666666667
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,rf,0.7037284
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,svm,0.7322853333333335
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,heavy,xgb,0.6883703
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,dt,0.8079426000000001
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,knn,0.7634162333333332
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,lgbm,0.8075645666666665
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,qda,0.8133452999999999
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,rf,0.8126574000000001
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,svm,0.8013271333333333
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,light,xgb,0.8123748666666668
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,dt,0.7472540333333334
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,knn,0.7335737999999999
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,lgbm,0.7471731333333334
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,qda,0.6981304333333334
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,rf,0.7634038000000001
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,svm,0.7802669333333333
cross,pd_to_hd,gaussian_feature_space_jitter,pooled_relative,medium,xgb,0.7524633000000001
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,dt,0.7493420333333334
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,knn,0.7388400333333335
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,lgbm,0.7511722333333334
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,qda,0.6856821666666666
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,rf,0.7641989333333332
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,svm,0.7783661666666666
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,heavy,xgb,0.7553104666666667
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,dt,0.8100376666666665
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,knn,0.7689013333333334
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,lgbm,0.8116879666666665
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,qda,0.8378873333333331
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,rf,0.8105860000000003
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,svm,0.8050381999999999
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,light,xgb,0.8212821666666666
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,dt,0.8002623666666667
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,knn,0.7667082666666666
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,lgbm,0.8003098333333334
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,qda,0.7976952
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,rf,0.8087609999999998
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,svm,0.8007013333333334
cross,pd_to_hd,gaussian_feature_space_jitter,source_relative,medium,xgb,0.8060950666666665
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,dt,0.6612125666666666
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,knn,0.6746511666666668
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,lgbm,0.6691188333333334
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,qda,0.4749785333333333
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,rf,0.6885637333333333
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,svm,0.7192643333333333
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,heavy,xgb,0.6733212999999999
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,dt,0.7992815333333336
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,knn,0.7600367333333333
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,lgbm,0.8011196333333334
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,qda,0.8017185666666666
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,rf,0.8086594333333335
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,svm,0.8005884666666667
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,light,xgb,0.8063546666666664
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,dt,0.7269993999999999
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,knn,0.7212516666666665
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,lgbm,0.7284240000000001
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,qda,0.6492573333333332
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,rf,0.7444405333333335
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,svm,0.7675763666666666
cross,pd_to_hd,gaussian_feature_space_jitter,target_relative,medium,xgb,0.7338824
within,als,benchmark_label_corruption,direct,heavy,dt,0.7008569333333333
within,als,benchmark_label_corruption,direct,heavy,knn,0.7622043666666669
within,als,benchmark_label_corruption,direct,heavy,lgbm,0.6696980666666664
within,als,benchmark_label_corruption,direct,heavy,qda,0.7785810666666666
within,als,benchmark_label_corruption,direct,heavy,rf,0.7493220666666667
within,als,benchmark_label_corruption,direct,heavy,svm,0.7594311999999999
within,als,benchmark_label_corruption,direct,heavy,xgb,0.6923160666666667
within,als,benchmark_label_corruption,direct,light,dt,0.8032248333333333
within,als,benchmark_label_corruption,direct,light,knn,0.8942551333333333
within,als,benchmark_label_corruption,direct,light,lgbm,0.753430766666667
within,als,benchmark_label_corruption,direct,light,qda,0.9163649
within,als,benchmark_label_corruption,direct,light,rf,0.8756512333333333
within,als,benchmark_label_corruption,direct,light,svm,0.8917990000000001
within,als,benchmark_label_corruption,direct,light,xgb,0.7892245333333333
within,als,benchmark_label_corruption,direct,medium,dt,0.7700403999999998
within,als,benchmark_label_corruption,direct,medium,knn,0.8495218666666666
within,als,benchmark_label_corruption,direct,medium,lgbm,0.7251127333333333
within,als,benchmark_label_corruption,direct,medium,qda,0.8705063333333335
within,als,benchmark_label_corruption,direct,medium,rf,0.8332873333333333
within,als,benchmark_label_corruption,direct,medium,svm,0.8494738000000001
within,als,benchmark_label_corruption,direct,medium,xgb,0.7560426666666669
within,als,engineered_feature_gain_bias_drift,direct,heavy,dt,0.7043903333333332
within,als,engineered_feature_gain_bias_drift,direct,heavy,knn,0.9026787666666665
within,als,engineered_feature_gain_bias_drift,direct,heavy,lgbm,0.7216424666666665
within,als,engineered_feature_gain_bias_drift,direct,heavy,qda,0.7547656333333334
within,als,engineered_feature_gain_bias_drift,direct,heavy,rf,0.8419510333333332
within,als,engineered_feature_gain_bias_drift,direct,heavy,svm,0.8843595666666667
within,als,engineered_feature_gain_bias_drift,direct,heavy,xgb,0.7771911999999997
within,als,engineered_feature_gain_bias_drift,direct,light,dt,0.8088774666666667
within,als,engineered_feature_gain_bias_drift,direct,light,knn,0.9380544666666667
within,als,engineered_feature_gain_bias_drift,direct,light,lgbm,0.7675449666666666
within,als,engineered_feature_gain_bias_drift,direct,light,qda,0.9494381000000001
within,als,engineered_feature_gain_bias_drift,direct,light,rf,0.9240516
within,als,engineered_feature_gain_bias_drift,direct,light,svm,0.9316103333333334
within,als,engineered_feature_gain_bias_drift,direct,light,xgb,0.8186146666666668
within,als,engineered_feature_gain_bias_drift,direct,medium,dt,0.7494687333333334
within,als,engineered_feature_gain_bias_drift,direct,medium,knn,0.9215211666666666
within,als,engineered_feature_gain_bias_drift,direct,medium,lgbm,0.7476369999999999
within,als,engineered_feature_gain_bias_drift,direct,medium,qda,0.8969323333333333
within,als,engineered_feature_gain_bias_drift,direct,medium,rf,0.9051346666666666
within,als,engineered_feature_gain_bias_drift,direct,medium,svm,0.9226335666666666
within,als,engineered_feature_gain_bias_drift,direct,medium,xgb,0.7978986000000001
within,als,engineered_feature_masking,direct,heavy,dt,0.8141666000000001
within,als,engineered_feature_masking,direct,heavy,knn,0.9011226666666665
within,als,engineered_feature_masking,direct,heavy,lgbm,0.7474730666666666
within,als,engineered_feature_masking,direct,heavy,qda,0.8275134999999999
within,als,engineered_feature_masking,direct,heavy,rf,0.8974546
within,als,engineered_feature_masking,direct,heavy,svm,0.8193988000000001
within,als,engineered_feature_masking,direct,heavy,xgb,0.8011952999999999
within,als,engineered_feature_masking,direct,light,dt,0.8335462666666668
within,als,engineered_feature_masking,direct,light,knn,0.9321564666666667
within,als,engineered_feature_masking,direct,light,lgbm,0.7768042666666666
within,als,engineered_feature_masking,direct,light,qda,0.9419440666666666
within,als,engineered_feature_masking,direct,light,rf,0.9146584000000001
within,als,engineered_feature_masking,direct,light,svm,0.9165304000000002
within,als,engineered_feature_masking,direct,light,xgb,0.8182582666666666
within,als,engineered_feature_masking,direct,medium,dt,0.8236385333333334
within,als,engineered_feature_masking,direct,medium,knn,0.9196114000000001
within,als,engineered_feature_masking,direct,medium,lgbm,0.7656875666666667
within,als,engineered_feature_masking,direct,medium,qda,0.8987782333333335
within,als,engineered_feature_masking,direct,medium,rf,0.9074664666666666
within,als,engineered_feature_masking,direct,medium,svm,0.8793420666666667
within,als,engineered_feature_masking,direct,medium,xgb,0.8110408000000002
within,als,evaluation_row_dropout,direct,heavy,dt,0.8392472000000001
within,als,evaluation_row_dropout,direct,heavy,knn,0.9384608999999998
within,als,evaluation_row_dropout,direct,heavy,lgbm,0.7825770666666667
within,als,evaluation_row_dropout,direct,heavy,qda,0.9635679333333333
within,als,evaluation_row_dropout,direct,heavy,rf,0.9171342
within,als,evaluation_row_dropout,direct,heavy,svm,0.9360962666666666
within,als,evaluation_row_dropout,direct,heavy,xgb,0.8217781333333335
within,als,evaluation_row_dropout,direct,light,dt,0.8381988666666668
within,als,evaluation_row_dropout,direct,light,knn,0.9382367666666667
within,als,evaluation_row_dropout,direct,light,lgbm,0.7815612333333334
within,als,evaluation_row_dropout,direct,light,qda,0.9642395333333333
within,als,evaluation_row_dropout,direct,light,rf,0.9177171666666666
within,als,evaluation_row_dropout,direct,light,svm,0.9354104666666666
within,als,evaluation_row_dropout,direct,light,xgb,0.8220378333333332
within,als,evaluation_row_dropout,direct,medium,dt,0.8385564333333334
within,als,evaluation_row_dropout,direct,medium,knn,0.9382062333333334
within,als,evaluation_row_dropout,direct,medium,lgbm,0.7826728666666667
within,als,evaluation_row_dropout,direct,medium,qda,0.9637908333333332
within,als,evaluation_row_dropout,direct,medium,rf,0.9180111666666666
within,als,evaluation_row_dropout,direct,medium,svm,0.934844
within,als,evaluation_row_dropout,direct,medium,xgb,0.8227265
within,als,gaussian_feature_space_jitter,direct,heavy,dt,0.6940603333333333
within,als,gaussian_feature_space_jitter,direct,heavy,knn,0.8953690666666667
within,als,gaussian_feature_space_jitter,direct,heavy,lgbm,0.7248612333333334
within,als,gaussian_feature_space_jitter,direct,heavy,qda,0.7298322333333334
within,als,gaussian_feature_space_jitter,direct,heavy,rf,0.8307797333333333
within,als,gaussian_feature_space_jitter,direct,heavy,svm,0.8913107666666668
within,als,gaussian_feature_space_jitter,direct,heavy,xgb,0.7795790666666668
within,als,gaussian_feature_space_jitter,direct,light,dt,0.8046617
within,als,gaussian_feature_space_jitter,direct,light,knn,0.9374418333333334
within,als,gaussian_feature_space_jitter,direct,light,lgbm,0.7781562666666666
within,als,gaussian_feature_space_jitter,direct,light,qda,0.9482674333333333
within,als,gaussian_feature_space_jitter,direct,light,rf,0.920511
within,als,gaussian_feature_space_jitter,direct,light,svm,0.9334639333333333
within,als,gaussian_feature_space_jitter,direct,light,xgb,0.8180240000000001
within,als,gaussian_feature_space_jitter,direct,medium,dt,0.7545778000000001
within,als,gaussian_feature_space_jitter,direct,medium,knn,0.9294710666666666
within,als,gaussian_feature_space_jitter,direct,medium,lgbm,0.7655873999999999
within,als,gaussian_feature_space_jitter,direct,medium,qda,0.8856783666666669
within,als,gaussian_feature_space_jitter,direct,medium,rf,0.8966727999999999
within,als,gaussian_feature_space_jitter,direct,medium,svm,0.9223016
within,als,gaussian_feature_space_jitter,direct,medium,xgb,0.8081166333333333
within,hd,benchmark_label_corruption,direct,heavy,dt,0.7255574666666667
within,hd,benchmark_label_corruption,direct,heavy,knn,0.6402869666666667
within,hd,benchmark_label_corruption,direct,heavy,lgbm,0.7263278666666668
within,hd,benchmark_label_corruption,direct,heavy,qda,0.7090067666666666
within,hd,benchmark_label_corruption,direct,heavy,rf,0.7268433
within,hd,benchmark_label_corruption,direct,heavy,svm,0.7044246333333333
within,hd,benchmark_label_corruption,direct,heavy,xgb,0.7595215666666667
within,hd,benchmark_label_corruption,direct,light,dt,0.8579178666666665
within,hd,benchmark_label_corruption,direct,light,knn,0.7229555000000001
within,hd,benchmark_label_corruption,direct,light,lgbm,0.8573108333333332
within,hd,benchmark_label_corruption,direct,light,qda,0.8311886666666667
within,hd,benchmark_label_corruption,direct,light,rf,0.8578963999999999
within,hd,benchmark_label_corruption,direct,light,svm,0.8158627333333333
within,hd,benchmark_label_corruption,direct,light,xgb,0.9039500666666666
within,hd,benchmark_label_corruption,direct,medium,dt,0.8125171666666665
within,hd,benchmark_label_corruption,direct,medium,knn,0.6954329000000001
within,hd,benchmark_label_corruption,direct,medium,lgbm,0.8124505000000001
within,hd,benchmark_label_corruption,direct,medium,qda,0.7911773
within,hd,benchmark_label_corruption,direct,medium,rf,0.8110901666666666
within,hd,benchmark_label_corruption,direct,medium,svm,0.7769110000000001
within,hd,benchmark_label_corruption,direct,medium,xgb,0.8560403000000001
within,hd,engineered_feature_gain_bias_drift,direct,heavy,dt,0.8092761333333335
within,hd,engineered_feature_gain_bias_drift,direct,heavy,knn,0.6967778666666667
within,hd,engineered_feature_gain_bias_drift,direct,heavy,lgbm,0.7727839
within,hd,engineered_feature_gain_bias_drift,direct,heavy,qda,0.40790753333333335
within,hd,engineered_feature_gain_bias_drift,direct,heavy,rf,0.8396102333333334
within,hd,engineered_feature_gain_bias_drift,direct,heavy,svm,0.7420705666666667
within,hd,engineered_feature_gain_bias_drift,direct,heavy,xgb,0.7757657333333334
within,hd,engineered_feature_gain_bias_drift,direct,light,dt,0.8864194666666666
within,hd,engineered_feature_gain_bias_drift,direct,light,knn,0.7535150333333333
within,hd,engineered_feature_gain_bias_drift,direct,light,lgbm,0.8924941
within,hd,engineered_feature_gain_bias_drift,direct,light,qda,0.5804794666666668
within,hd,engineered_feature_gain_bias_drift,direct,light,rf,0.9080571666666667
within,hd,engineered_feature_gain_bias_drift,direct,light,svm,0.8465202000000002
within,hd,engineered_feature_gain_bias_drift,direct,light,xgb,0.8945061999999997
within,hd,engineered_feature_gain_bias_drift,direct,medium,dt,0.8588255666666668
within,hd,engineered_feature_gain_bias_drift,direct,medium,knn,0.7387374000000001
within,hd,engineered_feature_gain_bias_drift,direct,medium,lgbm,0.8737767666666667
within,hd,engineered_feature_gain_bias_drift,direct,medium,qda,0.41872630000000005
within,hd,engineered_feature_gain_bias_drift,direct,medium,rf,0.8662014666666666
within,hd,engineered_feature_gain_bias_drift,direct,medium,svm,0.8036879666666668
within,hd,engineered_feature_gain_bias_drift,direct,medium,xgb,0.8569832666666666
within,hd,engineered_feature_masking,direct,heavy,dt,0.9043500000000002
within,hd,engineered_feature_masking,direct,heavy,knn,0.7316876333333333
within,hd,engineered_feature_masking,direct,heavy,lgbm,0.9043500000000002
within,hd,engineered_feature_masking,direct,heavy,qda,0.7839986333333334
within,hd,engineered_feature_masking,direct,heavy,rf,0.9043500000000002
within,hd,engineered_feature_masking,direct,heavy,svm,0.7995043000000001
within,hd,engineered_feature_masking,direct,heavy,xgb,0.9546029999999998
within,hd,engineered_feature_masking,direct,light,dt,0.9043500000000002
within,hd,engineered_feature_masking,direct,light,knn,0.7486688999999999
within,hd,engineered_feature_masking,direct,light,lgbm,0.9043500000000002
within,hd,engineered_feature_masking,direct,light,qda,0.8597949333333332
within,hd,engineered_feature_masking,direct,light,rf,0.9043500000000002
within,hd,engineered_feature_masking,direct,light,svm,0.8456811
within,hd,engineered_feature_masking,direct,light,xgb,0.9546029999999998
within,hd,engineered_feature_masking,direct,medium,dt,0.9043500000000002
within,hd,engineered_feature_masking,direct,medium,knn,0.7410454333333332
within,hd,engineered_feature_masking,direct,medium,lgbm,0.9043500000000002
within,hd,engineered_feature_masking,direct,medium,qda,0.8314914666666665
within,hd,engineered_feature_masking,direct,medium,rf,0.9043500000000002
within,hd,engineered_feature_masking,direct,medium,svm,0.82825
within,hd,engineered_feature_masking,direct,medium,xgb,0.9546029999999998
within,hd,evaluation_row_dropout,direct,heavy,dt,0.9044902666666665
within,hd,evaluation_row_dropout,direct,heavy,knn,0.7541545
within,hd,evaluation_row_dropout,direct,heavy,lgbm,0.9046882666666668
within,hd,evaluation_row_dropout,direct,heavy,qda,0.8725463
within,hd,evaluation_row_dropout,direct,heavy,rf,0.9054524666666665
within,hd,evaluation_row_dropout,direct,heavy,svm,0.8554004333333334
within,hd,evaluation_row_dropout,direct,heavy,xgb,0.9545894999999999
within,hd,evaluation_row_dropout,direct,light,dt,0.9045728333333332
within,hd,evaluation_row_dropout,direct,light,knn,0.7523685666666666
within,hd,evaluation_row_dropout,direct,light,lgbm,0.9043637
within,hd,evaluation_row_dropout,direct,light,qda,0.8732339666666667
within,hd,evaluation_row_dropout,direct,light,rf,0.9044282333333332
within,hd,evaluation_row_dropout,direct,light,svm,0.8546691666666667
within,hd,evaluation_row_dropout,direct,light,xgb,0.9546132666666666
